match_date,season,league,home_team,away_team,home_elo,away_elo,elo_diff,home_expected,home_g2_rating,away_g2_rating,g2_diff,home_g2_uncertainty,home_form,away_form,form_diff,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_result_momentum,away_result_momentum,home_score_momentum,away_score_momentum,home_elo_momentum,away_elo_momentum,home_streak,away_streak,momentum_diff,home_days_rest,away_days_rest,home_matches_21d,away_matches_21d,rest_asymmetry,home_fatigue_score,away_fatigue_score,h2h_home_win_rate,h2h_goal_diff_avg,h2h_meetings,h2h_dominance,revenge_factor,home_unbeaten_run,away_unbeaten_run,post_loss_bounce,post_loss_bounce_away,league_encoded,is_early_season,result
2021-04-18,2020-21,LaLiga,Ath Madrid,Eibar,1622.358625770304,1407.8827225835175,214.47590318678635,0.820898337168673,1710.3141669495478,1362.3222656354678,347.99190131408,80.72739634328171,0.5333333333333333,0.06666666666666667,0.4666666666666667,0.8,0.6,0.4,1.6,0.3881563728891973,0.052047189451769595,0.49521165857043725,0.3802220680083276,-0.07787693100742672,-0.11623333149581412,0.5,0.3,0.17236379362198118,7,8,2,2,-1.0,-0.05,0.05,1.0,1.0,1,0.55,0,1,0,0,1,2,0,H
2021-04-18,2020-21,Ligue1,Bordeaux,Monaco,1437.7957004812267,1608.054735202549,-170.25903472132222,0.33352903513909965,1414.3410793813932,1656.25681264171,-241.91573326031676,72.40603986919577,0.2,0.6666666666666666,-0.4666666666666666,1.4,2.4,2.2,0.2,0.09368494101318527,0.8813324080499653,0.32574600971547535,0.7910478834142955,-0.306221152933183,0.233477468294343,0.2,0.8,-0.5981619904907814,7,7,2,2,0.0,0.0,0.0,0.0,-4.0,1,-0.45,1,0,4,1,0,3,0,A
2021-04-18,2020-21,SerieA,Napoli,Inter,1586.1648016749878,1672.187132564572,-86.02233088958428,0.4483446587430253,1635.677408326988,1796.8110103768083,-161.1336020498204,76.80025301520268,0.8,1.0,-0.19999999999999996,2.0,1.0,1.4,0.4,0.7397640527411519,0.9999999999999999,0.6006939625260236,0.6,0.1848837951692235,0.20442458191198284,0.6,1.0,-0.1697706928688959,7,7,3,3,0.0,-0.2,-0.2,0.0,-1.0,1,-0.45,1,1,14,0,0,4,0,D
2021-04-18,2020-21,SerieA,Torino,Roma,1459.8355010722064,1550.4204055820087,-90.5849045098023,0.44185784129769046,1428.7938857540307,1595.7990717132814,-167.00518595925064,77.98544158329186,0.4666666666666667,0.4666666666666667,0.0,1.4,1.4,0.8,1.2,0.6141568355308814,0.5766828591256071,0.5315058986814712,0.499028452463567,0.06588671170153702,-0.05983827560048894,0.6,0.6,0.04891910248130116,8,7,2,2,1.0,0.05,-0.05,0.0,-2.0,1,-0.45,1,2,2,0,0,4,0,H
2021-04-18,2020-21,SerieA,Lazio,Benevento,1574.187502298743,1430.2385868601998,143.94891543854328,0.7533314375068991,1624.031477985048,1409.7904641219045,214.2410138631435,76.30725054595125,0.8,0.3333333333333333,0.46666666666666673,1.6,1.2,1.0,1.6,0.9437890353920887,0.26162387231089523,0.5831367106176266,0.4441360166551006,0.26253421333023197,0.04071246524087655,0.9,0.4,0.3857469012832687,7,6,2,2,1.0,0.05,-0.05,0.0,0.0,1,-0.45,0,4,0,0,1,4,0,H
2021-04-18,2020-21,SerieA,Bologna,Spezia,1469.7197168901928,1452.6157077181572,17.104009172035603,0.595387281477194,1447.9191421862192,1413.416112700374,34.50302948584522,75.14553479227135,0.4,0.4666666666666667,-0.06666666666666665,1.4,1.6,1.6,1.8,0.24982650936849407,0.6086051353226926,0.45371269951422627,0.5142262317834837,-0.04875756931138994,0.0887215201182903,0.3,0.6,-0.21419281191328404,7,8,2,2,-1.0,-0.05,0.05,0.0,0.0,1,-0.45,0,0,1,1,0,4,0,H
2021-04-18,2020-21,LaLiga,Levante,Villarreal,1498.5539156112832,1529.32262358354,-30.768707972256834,0.5276478234144066,1504.2419794422772,1540.614828081417,-36.372848639139875,74.82310032977269,0.4,0.6,-0.19999999999999996,0.4,1.0,2.0,1.2,0.527411519777932,0.5100624566273421,0.46384455239417066,0.5634281748785566,-0.16278981626195674,0.048895453239360905,0.6,0.4,-0.02347995720877849,8,7,2,2,1.0,0.05,-0.05,0.0,-1.0,1,-0.45,1,1,0,0,1,2,0,A
2021-04-18,2020-21,LaLiga,Getafe,Real Madrid,1436.5642689423591,1629.3795954493967,-192.81532650703753,0.3053157148146289,1406.40525262647,1713.7540394125663,-307.3487867860963,74.16863785571104,0.2,0.8666666666666667,-0.6666666666666667,0.4,0.8,2.0,0.8,0.1700208188757807,0.9625260235947257,0.4510062456627342,0.6360166551006246,-0.11850789008696892,0.2403074232908898,0.4,0.9,-0.45908273188367354,8,8,2,2,0.0,0.0,0.0,0.0,-2.0,1,-0.45,1,0,10,1,0,2,0,D
2021-04-18,2020-21,LaLiga,Cadiz,Celta,1462.724510624102,1483.1046133397829,-20.380102715680778,0.5425234875121141,1467.4736300359802,1483.165074491982,-15.691444456001818,73.88408931297695,0.6666666666666666,0.4666666666666667,0.19999999999999996,1.2,0.8,2.2,2.2,0.7814018043025676,0.3476752255378209,0.5594031922276197,0.48306731436502426,0.15238854857193018,-0.0730321145210678,0.7,0.4,0.25887077993008495,8,6,2,2,2.0,0.1,-0.1,0.0,-4.0,1,-0.45,1,2,0,0,1,2,0,D
2021-04-18,2020-21,LaLiga,Betis,Valencia,1530.5490620179269,1473.3597945316194,57.18926748630747,0.649543000450897,1556.304939150378,1465.394379312966,90.91055983741194,73.5421009027826,0.5333333333333333,0.4666666666666667,0.06666666666666665,1.4,1.0,1.4,1.4,0.4436733749710849,0.3569280592181355,0.5274809160305344,0.4858431644691187,0.09890819722446167,-0.007994536287833398,0.5,0.5,0.05882145020666507,7,7,2,2,0.0,0.0,0.0,1.0,2.0,1,0.55,0,3,1,0,0,2,0,D
2021-04-18,2020-21,SerieA,Atalanta,Juventus,1612.1930141518806,1608.079093804398,4.113920347482463,0.5772525148335379,1666.6923261916568,1660.6511816139737,6.041144577683099,77.51664125998849,0.8,0.6666666666666666,0.13333333333333341,2.2,1.2,2.0,1.2,0.9437890353920887,0.8022206800832755,0.6137404580152672,0.6146426092990979,0.23760744043522436,-0.03821819469658294,0.9,0.7,0.15412295978919743,7,7,2,3,0.0,0.0,-0.2,0.0,0.0,1,-0.45,0,4,3,0,0,4,0,H
2021-04-18,2020-21,LaLiga,Sociedad,Sevilla,1537.8109654293041,1596.2986964300894,-58.48773100078529,0.48778760259138637,1568.2916954582306,1649.1853101971415,-80.89361473891086,74.72414730604693,0.3333333333333333,0.8666666666666667,-0.5333333333333334,1.0,2.0,1.8,0.8,0.28753180661577604,0.8959056210964608,0.41818181818181815,0.5937543372657876,-0.1565769993530307,0.17890491352809249,0.5,0.7,-0.32985706161144424,7,6,2,2,1.0,0.05,-0.05,0.0,-1.0,1,-0.45,1,2,5,0,0,2,0,A
2021-04-18,2020-21,LaLiga,Alaves,Huesca,1410.0754097189053,1448.4339560495625,-38.35854633065719,0.5167471316535875,1375.4170123536805,1412.0728528903173,-36.65584053663679,75.71369332954033,0.13333333333333333,0.4666666666666667,-0.33333333333333337,0.8,1.6,1.8,1.8,0.17580383992597734,0.7460097154753643,0.42671755725190835,0.6050659264399723,-0.12166738955526625,0.2588652703012485,0.5,0.7,-0.33227172614849143,8,9,2,2,-1.0,-0.05,0.05,0.0,-1.0,1,-0.45,1,1,3,0,0,2,0,H
2021-04-18,2020-21,SerieA,Milan,Genoa,1591.2386592003377,1470.1884375758577,121.05022162447995,0.7280287597357211,1655.6061008202796,1448.5493315366464,207.05676928363323,80.95504002313577,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.8,1.0,1.0,1.4,0.732824427480916,0.27411519777931986,0.6042331714087439,0.4232477446217905,0.12436295843552671,0.020754386298067404,0.6,0.4,0.2358258071565022,8,7,2,2,1.0,0.05,-0.05,0.0,0.0,1,-0.45,0,3,0,0,1,4,0,H
2021-04-18,2020-21,Ligue1,Brest,Lens,1451.5223576021667,1547.7734794991818,-96.25112189701508,0.4338296990233656,1433.652622272531,1570.1722441881996,-136.5196219156685,73.1458292444474,0.3333333333333333,0.7333333333333333,-0.39999999999999997,1.0,1.2,2.4,1.4,0.25283368031459635,0.7640527411519776,0.4664816099930603,0.651353226925746,-0.11998186923098729,0.18807437074881136,0.5,0.6,-0.2760367294374663,7,7,2,2,0.0,0.0,0.0,0.0,-1.0,1,-0.45,1,1,11,0,0,3,0,D
2021-04-18,2020-21,Ligue1,Dijon,Nice,1350.8065987176697,1494.3653152718696,-143.55871655419992,0.36852093580452755,1268.0147291080034,1483.491936683806,-215.4772075758026,78.27041965279915,0.0,0.7333333333333333,-0.7333333333333333,0.4,2.4,1.6,0.6,0.0,0.6483923201480453,0.2722414989590562,0.5784871616932685,-0.17629691802574143,0.22862761339692042,0.0,0.5,-0.46489062857622987,7,7,2,2,0.0,0.0,0.0,1.0,2.0,1,0.55,0,0,6,1,0,3,0,H
2021-04-18,2020-21,Ligue1,Nantes,Lyon,1433.972935108885,1603.6722859061279,-169.69935079724291,0.3342455843557576,1410.8322298280846,1653.9235308210903,-243.0913009930057,73.18490970761789,0.26666666666666666,0.5333333333333333,-0.26666666666666666,1.0,1.4,1.6,1.2,0.1457321304649549,0.607911172796669,0.43435114503816796,0.6045107564191534,-0.19267819310060078,-0.07182175555803724,0.3,0.6,-0.26329877281381575,7,7,2,2,0.0,0.0,0.0,0.0,-3.0,1,-0.45,1,0,2,1,0,3,0,A
2021-04-18,2020-21,LaLiga,Osasuna,Elche,1473.4740052486445,1425.853099263721,47.62090598492341,0.6369038685408328,1458.3257300326313,1393.1003262149402,65.22540381769113,74.43836623987436,0.4,0.13333333333333333,0.2666666666666667,0.4,0.6,0.8,1.8,0.6037473976405274,0.13879250520471895,0.5321304649548925,0.3888965995836225,0.130712690786836,-0.07517475598855754,0.6,0.4,0.253519051145618,7,9,2,2,-2.0,-0.1,0.1,0.0,0.0,1,-0.45,0,4,0,0,1,2,0,H
2021-04-18,2020-21,Ligue1,Reims,Metz,1506.713809853507,1485.6210311383438,21.09277871516315,0.600906334072566,1498.3428200588774,1479.263685313995,19.079134744882367,73.23196319036927,0.6,0.06666666666666667,0.5333333333333333,1.2,0.8,0.6,2.4,0.47490168864214666,0.031228313671061755,0.521235253296322,0.2723108952116586,0.0781337500685072,-0.3191007889960224,0.5,0.2,0.3474580680300695,7,9,2,2,-2.0,-0.1,0.1,0.0,-1.0,1,-0.45,1,8,0,0,1,3,0,D
2021-04-18,2020-21,Ligue1,Nimes,Strasbourg,1425.8999859621695,1473.1638728877786,-47.263886925609086,0.5039375018374985,1396.8466867015384,1460.0946708475344,-63.24798414599604,74.24373208833393,0.3333333333333333,0.4,-0.06666666666666671,1.0,1.4,1.2,1.8,0.33194540828128616,0.31644691186675916,0.4579458709229701,0.3765440666204025,0.0601679564512915,-0.09548170261631413,0.5,0.4,0.08813748994617507,7,8,2,2,-1.0,-0.05,0.05,0.0,-5.0,1,-0.45,1,1,0,0,1,3,0,D
2021-04-18,2020-21,Ligue1,Paris SG,St Etienne,1606.4638386607814,1483.5531589096306,122.91067975115084,0.7301441167356256,1645.601362696558,1479.99791162971,165.60345106684804,75.74320468005395,0.6,0.6,0.0,2.0,1.2,1.8,1.6,0.6460791117279666,0.78764746703678,0.6315752949340736,0.6234559333795975,0.12736612861945104,0.11607907007152563,0.6,0.7,-0.055540483801602925,8,7,2,2,1.0,0.05,-0.05,0.0,0.0,1,-0.45,0,1,2,0,0,3,0,H
2021-04-19,2020-21,EPL,Leeds,Liverpool,1511.3455871622932,1541.8542924902322,-30.50870532793897,0.5280208377151268,1515.6420424556616,1577.614982703866,-61.972940248204395,74.0767645433839,0.6666666666666666,0.6,0.06666666666666665,1.2,1.0,1.2,0.6,0.8813324080499653,0.8501040943789034,0.573768216516308,0.6220680083275504,0.3293576611777962,0.34430115393511185,0.8,0.8,-0.008003742724374097,9,9,2,2,0.0,0.0,0.0,0.0,-1.0,1,-0.45,1,4,3,0,0,1,0,D
2021-04-20,2020-21,SerieA,Verona,Fiorentina,1476.8996011434701,1439.655673035171,37.24392810829909,0.6229800567663097,1471.781746302879,1396.3712747767618,75.41047152611713,73.15568460582259,0.2,0.26666666666666666,-0.06666666666666665,1.0,1.8,2.0,2.2,0.15614156835530882,0.10825815405968076,0.3941013185287995,0.3947258848022207,-0.20059639037450097,-0.226052214516767,0.3,0.3,0.01817866804111823,3,3,3,3,0.0,-0.6,-0.6,0.0,0.0,1,-0.45,0,0,0,1,1,4,0,A
2021-04-20,2020-21,Bundesliga,Ein Frankfurt,Augsburg,1588.564823087196,1445.4885327081993,143.07629037899665,0.7523968168654064,1651.4550329822143,1410.9906415888233,240.464391393391,76.02287065634029,0.6666666666666666,0.4666666666666667,0.19999999999999996,2.4,2.2,1.0,1.0,0.5287994448299792,0.3569280592181355,0.39625260235947257,0.4820957668285913,0.13239359298137288,-0.13012791315770528,0.4,0.5,0.062137431820450784,3,3,3,3,0.0,-0.6,-0.6,1.0,2.0,1,0.55,0,0,1,1,0,0,0,H
2021-04-20,2020-21,Bundesliga,Bayern Munich,Leverkusen,1653.513850360435,1520.61519891895,132.89865144148507,0.7413216619237741,1761.2356263852876,1521.384805668179,239.8508207171085,81.1347877298167,0.8666666666666667,0.4666666666666667,0.4,2.4,0.8,1.2,1.2,0.8265093684941013,0.6766134628730048,0.6077029840388619,0.6120055517002082,0.2546955141581316,-0.018542266281963295,0.6,0.6,0.10470777959996125,3,3,3,3,0.0,-0.6,-0.6,1.0,1.0,1,0.55,0,7,3,0,0,0,0,H
2021-04-20,2020-21,EPL,Chelsea,Brighton,1560.5277395591486,1468.982790251586,91.54494930756255,0.6931310335149655,1585.666111457939,1444.640121279635,141.02599017830403,73.82355021706786,0.6666666666666666,0.4666666666666667,0.19999999999999996,1.8,1.2,1.4,1.0,0.6356696738376127,0.39440203562340964,0.5764052741151977,0.5245662734212353,-0.09503552806708285,0.04322525500568417,0.6,0.5,0.06371146395884952,10,8,2,2,2.0,0.1,-0.1,1.0,2.0,1,0.55,0,1,1,0,0,1,0,D
2021-04-20,2020-21,Bundesliga,FC Koln,RB Leipzig,1415.798279745567,1605.741724731518,-189.94344498595092,0.3088333350930192,1376.9601314141776,1674.662330947529,-297.7021995333514,77.86529270539664,0.06666666666666667,0.5333333333333333,-0.4666666666666667,1.0,2.2,1.2,0.6,0.031228313671061755,0.5172334027295858,0.3226231783483692,0.5718251214434421,-0.23384831449951435,0.013559577869332316,0.2,0.5,-0.3206537311306109,3,4,3,3,-1.0,-0.65,-0.15,0.0,0.0,1,-0.45,0,0,2,1,0,0,0,H
2021-04-20,2020-21,Bundesliga,Bielefeld,Schalke 04,1434.1949019566237,1351.2764682703867,82.918433686237,0.6824686438569878,1401.6085226651885,1256.3518138610395,145.25670880414896,77.06424922236562,0.5333333333333333,0.2,0.3333333333333333,0.8,0.6,0.4,2.8,0.5130696275734443,0.26023594725884797,0.5222761970853573,0.28070784177654406,0.07718958666165236,-0.09784644750132429,0.5,0.4,0.19235951744659655,3,3,3,3,0.0,-0.6,-0.6,1.0,1.0,1,0.55,0,3,0,0,1,0,0,H
2021-04-21,2020-21,LaLiga,Cadiz,Real Madrid,1462.0441348239083,1626.2646468864307,-164.2205120625224,0.34130004918053963,1466.0403920777685,1703.125995896978,-237.0856038192096,73.05028442897735,0.5333333333333333,0.8666666666666667,-0.33333333333333337,1.0,0.8,1.8,0.6,0.5796900300717094,0.7108489474901688,0.5322692574600971,0.5816099930603748,0.14558479056999205,0.2091579376612299,0.5,0.5,-0.061018200027493696,3,3,3,3,0.0,-0.6,-0.6,1.0,1.0,1,0.55,0,3,11,0,0,2,0,A
2021-04-21,2020-21,SerieA,Bologna,Torino,1480.091138463438,1473.0265994045951,7.064539058842911,0.5813918991090461,1459.7755250283908,1450.620129739053,9.155395289337775,74.29921765040402,0.6,0.6666666666666666,-0.06666666666666665,2.0,1.2,1.8,1.2,0.5836224843858431,0.8022206800832755,0.6090909090909091,0.6090215128383067,0.05495664642106249,0.19779769502542421,0.6,0.7,-0.11534246201229803,3,3,3,3,0.0,-0.6,-0.6,0.0,0.0,1,-0.45,0,1,3,0,0,4,0,D
2021-04-21,2020-21,SerieA,Milan,Sassuolo,1596.900143065006,1511.7516387188214,85.14850434618461,0.6852440183105108,1662.5320156034948,1515.5805686104015,146.9514469930932,80.33453390507853,0.6666666666666666,0.4666666666666667,0.19999999999999996,1.8,1.2,1.8,1.6,0.8396946564885496,0.7251908396946565,0.5991672449687717,0.5915336571825122,0.18097779708220968,0.030275200738094553,0.7,0.7,0.06821000023106705,3,4,3,4,-1.0,-0.65,-0.35,1.0,1.0,1,0.55,0,4,2,0,0,4,0,A
2021-04-21,2020-21,SerieA,Crotone,Sampdoria,1349.2614499399253,1480.5216604344027,-131.2602104944774,0.38514386510739795,1253.7702292448157,1476.698782943515,-222.92855369869926,79.61473581867334,0.0,0.4666666666666667,-0.4666666666666667,2.0,3.0,1.2,1.4,0.0,0.5794587092297016,0.4,0.532824427480916,-0.2809279247850827,0.1240193278697916,0.0,0.6,-0.42930759734137297,4,4,3,3,0.0,-0.2,-0.2,0.0,-2.0,1,-0.45,1,0,1,1,0,4,0,A
2021-04-21,2020-21,SerieA,Juventus,Parma,1599.2789792637088,1382.9465223159893,216.3324569477195,0.8224642271202832,1646.752985387231,1320.3042254390698,326.4487599481613,76.72922334722392,0.4666666666666667,0.26666666666666666,0.2,1.4,1.2,1.8,2.2,0.4476058292852186,0.10825815405968076,0.5186675919500348,0.4064538514920194,-0.12621934010347557,-0.2410914296938472,0.4,0.3,0.1666083763184812,3,4,4,3,-1.0,-0.85,-0.15,1.0,4.0,1,0.55,0,0,0,1,1,4,0,H
2021-04-21,2020-21,LaLiga,Elche,Valladolid,1417.271707051164,1434.7191710366303,-17.447463985466356,0.5467102627794759,1382.4164487673017,1398.7873693983568,-16.370920631055014,74.45679646380812,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.6,1.8,0.8,1.0,0.08327550312283136,0.13948646773074252,0.34996530187369884,0.43622484385843163,-0.160988678114129,-0.1393287881294873,0.3,0.3,-0.04103259914432139,3,10,3,2,-7.0,-0.95,0.35,0.0,0.0,1,-0.45,0,0,0,1,1,2,0,D
2021-04-21,2020-21,Bundesliga,Werder Bremen,Mainz,1451.2372632444,1459.258977919617,-8.021714675217027,0.5601193473247009,1437.8583067260568,1428.7199771019514,9.138329624105381,75.53761800914646,0.0,0.7333333333333333,-0.7333333333333333,0.8,2.8,1.4,0.8,0.0,0.7890353920888272,0.25558639833449,0.5683553088133241,-0.3511507662750728,0.23001191799542312,0.0,0.6,-0.5707417467095394,3,10,3,2,-7.0,-0.95,0.35,1.0,1.0,1,0.55,0,0,5,1,0,0,0,A
2021-04-21,2020-21,Bundesliga,Stuttgart,Wolfsburg,1502.2899831477985,1577.8644112030063,-75.57442805520782,0.4632617684961483,1497.4094776284796,1630.5821559707774,-133.1726783422978,75.40086486815676,0.4,0.6,-0.19999999999999996,1.2,1.8,2.6,1.6,0.21235253296322,0.3060374739764053,0.4199861207494795,0.4836918806384455,-0.20613549310788584,-0.052609906797399617,0.3,0.3,-0.07772907180315936,4,4,3,3,0.0,-0.2,-0.2,0.0,-1.0,1,-0.45,1,0,0,1,1,0,0,A
2021-04-21,2020-21,Bundesliga,Hoffenheim,M'gladbach,1465.9164076772,1522.0767071306261,-56.160299453426205,0.49113554536043463,1448.5464584580943,1525.6208535186665,-77.07439506057221,75.63072528109885,0.13333333333333333,0.6666666666666666,-0.5333333333333333,0.4,1.2,2.4,1.2,0.23132084200786493,0.7702984038861902,0.46377515614156833,0.7059680777238029,-0.1869520656619784,0.3426752874746717,0.5,0.6,-0.35269945914930245,5,4,3,3,1.0,-0.15,-0.25,1.0,1.0,1,0.55,0,2,4,0,0,0,0,H
2021-04-21,2020-21,Bundesliga,Dortmund,Union Berlin,1543.9292546288034,1527.791760770399,16.13749385840447,0.5940462686143126,1561.5243819581526,1540.8283340417793,20.696047916373345,76.66482738410024,0.6666666666666666,0.5333333333333333,0.1333333333333333,2.4,1.4,1.6,1.8,0.7814018043025676,0.6287300485773768,0.6517696044413601,0.5208882720333101,0.08789817382895762,0.0035198496015232195,0.7,0.6,0.11698285309016887,3,4,3,3,-1.0,-0.65,-0.15,0.0,-1.0,1,-0.45,1,2,3,0,0,0,0,H
2021-04-21,2020-21,SerieA,Genoa,Benevento,1464.5269537111894,1424.4088368357245,40.11811687546492,0.6268581370365283,1442.426646232871,1404.04563827028,38.38100796259096,75.50975482863174,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.2,1.6,1.4,2.4,0.16446911866759192,0.1457321304649549,0.4139486467730743,0.37973629424011107,-0.03586045234861558,-0.01758503500387633,0.3,0.3,0.008668480847715265,3,3,3,3,0.0,-0.6,-0.6,0.0,-2.0,1,-0.45,1,0,0,1,1,4,0,D
2021-04-21,2020-21,EPL,Aston Villa,Man City,1498.9686328185444,1649.7493904555442,-150.78075763699985,0.3589002248794132,1496.891673669987,1740.4064751244152,-243.51480145442815,74.29031085297476,0.3333333333333333,0.6,-0.26666666666666666,1.0,1.2,2.2,1.2,0.3102012491325468,0.5100624566273421,0.4774462179042332,0.572380291464261,-0.12917603502684868,0.025678993331841867,0.4,0.4,-0.1124125773533784,11,11,2,2,0.0,0.0,0.0,0.0,-2.0,1,-0.45,1,0,0,1,1,1,0,A
2021-04-21,2020-21,EPL,Tottenham,Southampton,1528.1342916004999,1440.1178634544276,88.01642814607226,0.6887938403348851,1533.2073054864734,1421.723054319271,111.4842511672025,73.54598203839305,0.3333333333333333,0.4,-0.06666666666666671,1.6,1.8,1.6,2.4,0.29030765671987047,0.31644691186675916,0.46106870229007635,0.36342817487855655,0.012251538482080377,-0.14844051194865188,0.5,0.4,0.08304833067384085,5,9,3,2,-4.0,-0.4,0.2,1.0,3.0,1,0.55,0,1,0,0,1,1,0,H
2021-04-21,2020-21,LaLiga,Alaves,Villarreal,1420.1350333542548,1543.6659487808884,-123.53091542663356,0.3957326263554406,1390.4667506715002,1556.4865840311568,-166.01983335965656,74.73950458805085,0.3333333333333333,0.8,-0.46666666666666673,0.6,1.0,2.8,1.0,0.5392088827203331,0.7397640527411519,0.5027758501040944,0.7149201943095072,-0.021071153201771723,0.1923287052128444,0.6,0.6,-0.15652484316021187,3,3,3,3,0.0,-0.6,-0.6,0.0,-2.0,1,-0.45,1,2,1,0,0,2,0,H
2021-04-21,2020-21,LaLiga,Osasuna,Valencia,1482.0553974612017,1475.7524825388336,6.302914922368018,0.5803244988406644,1468.79172189893,1471.0384471987802,-2.246725299850141,73.70587961108683,0.6,0.3333333333333333,0.26666666666666666,0.8,0.2,1.4,1.6,0.7959750173490631,0.32500578302105015,0.6127689104788342,0.4881332408049965,0.21652661291240746,0.015932343784309067,0.7,0.5,0.24904979328248722,3,3,3,3,0.0,-0.6,-0.6,0.0,0.0,1,-0.45,0,5,2,0,0,2,0,H
2021-04-21,2020-21,SerieA,Spezia,Inter,1442.244286144912,1671.3606471044604,-229.1163609595485,0.26287542506871237,1401.0933496242,1791.2645292209947,-390.1711795967947,75.71678803285448,0.4,0.8666666666666667,-0.4666666666666667,1.6,2.4,1.4,0.6,0.3539208882720332,0.7108489474901688,0.3784177654406662,0.5566273421235254,-0.014992695614162131,0.19615972731086687,0.4,0.5,-0.21157251470650595,3,3,3,4,0.0,-0.6,-0.8,0.0,-1.0,1,-0.45,1,0,15,1,0,4,0,D
2021-04-21,2020-21,SerieA,Udinese,Cagliari,1474.9444526382174,1406.950442380461,67.99401025775637,0.6635664006222263,1456.9690028721066,1356.0995917988148,100.86941107329176,74.7843161967611,0.26666666666666666,0.2,0.06666666666666665,1.0,1.4,1.2,2.2,0.45246356696738377,0.4337265787647467,0.49236641221374045,0.46551006245662735,-0.20305161016121245,-0.13371152818038126,0.6,0.6,-0.0059366860052703085,4,4,3,3,0.0,-0.2,-0.2,0.0,0.0,1,-0.45,0,1,1,0,0,4,0,A
2021-04-21,2020-21,LaLiga,Levante,Sevilla,1484.2105904139348,1606.4527172698402,-122.24212685590533,0.3975080518816115,1488.3598549210099,1663.2146083765062,-174.8547534554964,73.9120125027199,0.4,0.8666666666666667,-0.4666666666666667,0.6,1.8,2.0,1.0,0.31644691186675916,0.9375433726578764,0.30818875780707844,0.5962526023594725,-0.3062230682354402,0.2804451219255998,0.4,0.8,-0.4739571238761378,3,3,3,3,0.0,-0.6,-0.6,0.0,-1.0,1,-0.45,1,0,6,1,0,2,0,A
2021-04-21,2020-21,LaLiga,Betis,Ath Bilbao,1528.1563740107126,1494.6944397300215,33.46193428069114,0.6178530709558747,1550.7070116952257,1477.0577640459212,73.64924764930447,72.9323857727373,0.4,0.26666666666666666,0.13333333333333336,1.2,1.0,0.6,0.8,0.37705297247281977,0.3145963451306963,0.5131158917418459,0.4943789035392089,0.0749813171523192,-0.03788473158372426,0.5,0.5,0.04851491607020103,3,11,3,2,-8.0,-1.0,0.4,0.0,-4.0,1,-0.45,1,4,4,0,0,2,0,D
2021-04-22,2020-21,LaLiga,Ath Madrid,Huesca,1627.454143301653,1438.374332414213,189.07981088743986,0.7983887058086078,1713.8551240881395,1397.0405742512824,316.81454983685717,80.6654191062262,0.5333333333333333,0.4666666666666667,0.06666666666666665,1.4,0.4,1.2,1.2,0.6328938237335183,0.4476058292852186,0.710617626648161,0.5230395558639833,-0.02692175569393612,0.158269033947754,0.6,0.4,0.09691881889769693,4,4,3,3,0.0,-0.2,-0.2,0.0,0.0,1,-0.45,0,2,0,0,1,2,0,H
2021-04-22,2020-21,SerieA,Napoli,Lazio,1586.9912871350994,1580.0172523232184,6.974034811880983,0.5812650989881456,1640.4900467088803,1630.0231533408505,10.466893368029787,75.91233360704796,0.6666666666666666,1.0,-0.33333333333333337,2.0,1.2,2.4,1.2,0.55470737913486,0.9999999999999999,0.5570437196391395,0.6433726578764747,0.1931486497703395,0.32083171357498486,0.5,1.0,-0.2898261557267801,4,4,4,3,0.0,-0.4,-0.2,0.0,-2.0,1,-0.45,1,2,5,0,0,4,0,H
2021-04-22,2020-21,SerieA,Roma,Atalanta,1537.22930724962,1620.9931286925698,-83.76382144294985,0.4515623403898027,1574.5233347038334,1680.4880367566097,-105.96470205277637,76.07645154189167,0.26666666666666666,1.0,-0.7333333333333334,0.8,1.8,2.4,1.0,0.3122831367106176,0.9999999999999999,0.4092990978487162,0.6149895905621097,-0.19174925892437614,0.325608585842117,0.4,1.0,-0.5026913001923172,4,4,3,3,0.0,-0.2,-0.2,0.0,-3.0,1,-0.45,1,0,5,1,0,4,0,D
2021-04-22,2020-21,LaLiga,Granada,Eibar,1468.2331113247221,1402.7872050521685,65.44590627255366,0.6602839968639331,1465.8990988391693,1359.2615588603624,106.6375399788069,73.9904718995695,0.4,0.06666666666666667,0.33333333333333337,1.0,1.6,0.4,2.4,0.527411519777932,0.031228313671061755,0.4534351145038168,0.21464260929909784,-0.09810284620877383,-0.16718850680930472,0.6,0.2,0.30101534297803,11,4,2,3,7.0,0.35,-0.55,0.0,-2.0,1,-0.45,1,1,0,0,1,2,0,H
2021-04-22,2020-21,LaLiga,Sociedad,Celta,1527.6569445895534,1483.7849891399767,43.87195544957672,0.631898581072306,1554.3457899235548,1484.5982092188597,69.74758070469511,73.83002706316971,0.13333333333333333,0.3333333333333333,-0.19999999999999998,1.0,2.4,1.4,1.6,0.13879250520471895,0.3194540828128614,0.40416377515614155,0.4864677307425399,-0.258117207750538,-0.06622835651912964,0.4,0.5,-0.1387135961064873,4,4,3,3,0.0,-0.2,-0.2,1.0,3.0,1,0.55,0,0,1,1,0,2,0,H
